canonical_composer,canonical_title,split,year,midi_filename,audio_filename,duration
Franz Liszt,"Tarantelle di Bravura, S. 386",validation,2009,MIDI-Unprocessed_16_R1_2009_03-06_ORIG_MID--AUDIO_16_R1_2009_16_R1_2009_03_WAV.midi,2009/MIDI-Unprocessed_16_R1_2009_03-06_ORIG_MID--AUDIO_16_R1_2009_16_R1_2009_03_WAV.wav,626.1598973
Franz Liszt,"Transcendental Etude No. 1 ""Prelude""",validation,2008,MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--2.midi,2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--2.wav,53.93691188
Franz Liszt,"Transcendental Etude No. 1, “Preludio""",validation,2015,MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--3.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--3.wav,45.15520833
Franz Liszt,Transcendental Etude No. 10 in F Minor,test,2013,ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_13_R1_2013_wav--3.midi,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_13_R1_2013_wav--3.wav,257.2780547
Franz Liszt,"Transcendental Etude No. 10 in F Minor ""Appassionata""",test,2008,MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--6.midi,2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--6.wav,305.8183373
Franz Liszt,"Transcendental Etude No. 10 in F Minor, S. 139/10",test,2018,MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--3.midi,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--3.wav,235.2241238
Franz Liszt,"Transcendental Etude No. 11 ""Harmonies du Soir""",test,2008,MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--7.midi,2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--7.wav,607.4793605
Franz Liszt,"Transcendental Etude No. 12 ""Chasse-neige""",validation,2018,MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--4.midi,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--4.wav,269.2718995
Franz Liszt,"Transcendental Etude No. 12 ""Chasse-neige""",validation,2008,MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--3.midi,2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--3.wav,257.1338241
Franz Liszt,"Transcendental Etude No. 2, “Molto vivace""",train,2015,MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--4.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--4.wav,128.8239583
Franz Liszt,"Transcendental Etude No. 3 ""Paysage""",test,2008,MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--3.midi,2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--3.wav,260.5152309
Franz Liszt,"Transcendental Etude No. 4 ""Mazeppa""",train,2008,MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--4.midi,2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--4.wav,494.7097083
Franz Liszt,"Transcendental Etude No. 4, ""Mazeppa""",train,2015,MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--4.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--4.wav,414.234375
Franz Liszt,"Transcendental Etude No. 5 ""Feux Follets""",train,2008,MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--5.midi,2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--5.wav,226.4260556
Franz Liszt,"Transcendental Etude No. 5 ""Feux Follets""",train,2013,ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--3.midi,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--3.wav,243.9340509
Franz Liszt,"Transcendental Etude No. 5 ""Feux Follets""",train,2013,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--3.midi,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--3.wav,208.1862234
Franz Liszt,"Transcendental Etude No. 5 “Feux Follets,” S.139, No. 5",train,2014,MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_09_R1_2014_wav--3.midi,2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_09_R1_2014_wav--3.wav,220.76901
Franz Liszt,"Transcendental Etude No. 5, ""Feux Follets"", S. 139/5",train,2011,MIDI-Unprocessed_06_R2_2011_MID--AUDIO_R2-D2_07_Track07_wav.midi,2011/MIDI-Unprocessed_06_R2_2011_MID--AUDIO_R2-D2_07_Track07_wav.wav,215.3470069
Franz Liszt,"Transcendental Etude No. 8 ""Wilde Jagd""",test,2013,ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--4.midi,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--4.wav,317.5517658
Franz Liszt,"Transcendental Etude No. 8 ""Wilde Jagd""",test,2013,ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_11_R1_2013_wav--4.midi,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_11_R1_2013_wav--4.wav,298.7083017
Franz Liszt,"Transcendental Etude No. 8, ""Wilde Jagd"", S. 139/8",test,2011,MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_04_Track04_wav.midi,2011/MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_04_Track04_wav.wav,355.4991103
Franz Liszt,"Transcendental Etude No. 9, 'Ricordanza'",validation,2004,MIDI-Unprocessed_XP_01_R1_2004_04-05_ORIG_MID--AUDIO_01_R1_2004_05_Track05_wav.midi,2004/MIDI-Unprocessed_XP_01_R1_2004_04-05_ORIG_MID--AUDIO_01_R1_2004_05_Track05_wav.wav,510.8959288
Franz Liszt,"Tristan and Isolde - Liebestod, S.447",test,2017,MIDI-Unprocessed_075_PIANO075_MID--AUDIO-split_07-08-17_Piano-e_2-06_wav--3.midi,2017/MIDI-Unprocessed_075_PIANO075_MID--AUDIO-split_07-08-17_Piano-e_2-06_wav--3.wav,381.6081728
Franz Liszt,"Trois Etudes de Concert ""La leggierezza"", S.144",train,2017,MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--1.midi,2017/MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--1.wav,286.7261591
Franz Liszt,"Valse de l'opera Faust de Charles Gounod, S.407",train,2017,MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--5.midi,2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--5.wav,529.7174898
Franz Liszt,"Valse de l'opera Faust de Charles Gounod, S.407",train,2017,MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--4.midi,2017/MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--4.wav,549.447094
Franz Liszt,"Valse-Impromptu, S. 213",validation,2015,MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--1.wav,342.2875
Franz Liszt,Venezia e Napoli,train,2011,MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_07_Track07_wav.midi,2011/MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_07_Track07_wav.wav,327.3981769
Franz Liszt,Venezia e Napoli,train,2011,MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_08_Track08_wav.midi,2011/MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_08_Track08_wav.wav,328.0645758
Franz Liszt,Venezia e Napoli,train,2011,MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_09_Track09_wav.midi,2011/MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_09_Track09_wav.wav,403.523902
Franz Liszt,"Venezia e Napoli, S. 162",train,2018,MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--4.midi,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--4.wav,990.9138061
Franz Liszt,"Venezia e Napoli, S.162 (Complete)",train,2014,MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--8.midi,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--8.wav,1033.234811
Franz Liszt,"Études d'exécution transcendante, No. 10 in F Minor, S.139/10",test,2017,MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--3.midi,2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--3.wav,267.4559544
Franz Liszt,"Études d'exécution transcendante, No. 12, ""Chasse-Neige"" S.139/12",validation,2017,MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--3.midi,2017/MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--3.wav,270.7326478
Franz Liszt,"Études d'exécution transcendante, No. 4, ""Mazeppa"" S.139/4",train,2017,MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--4.midi,2017/MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--4.wav,394.6583226
Franz Liszt,"Études d'exécution transcendante, No. 4, ""Mazeppa"" S.139/4",train,2017,MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--3.midi,2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--3.wav,484.9623673
Franz Liszt,"Études d'exécution transcendante, No. 5, ""Feux follets"" S.139/5",train,2017,MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--2.midi,2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--2.wav,212.6634879
Franz Liszt / Camille Saint-Saëns,Danse Macabre S555/R240,train,2011,MIDI-Unprocessed_03_R3_2011_MID--AUDIO_R3-D1_07_Track07_wav.midi,2011/MIDI-Unprocessed_03_R3_2011_MID--AUDIO_R3-D1_07_Track07_wav.wav,604.7095983
Franz Liszt / Vladimir Horowitz,Hungarian Rhapsody No. 15 (Horowitz edition),validation,2008,MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--7.midi,2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--7.wav,308.5760803
Franz Liszt / Vladimir Horowitz,Hungarian Rhapsody No. 2 (Horowitz Edition),validation,2008,MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--5.midi,2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--5.wav,529.5400688
Frédéric Chopin,"12 Etudes, Op. 25",train,2004,MIDI-Unprocessed_SMF_05_R1_2004_01_ORIG_MID--AUDIO_05_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_SMF_05_R1_2004_01_ORIG_MID--AUDIO_05_R1_2004_02_Track02_wav.wav,1409.288578
Frédéric Chopin,"12 Etudes, Op. 25",train,2004,MIDI-Unprocessed_SMF_05_R1_2004_01_ORIG_MID--AUDIO_05_R1_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_SMF_05_R1_2004_01_ORIG_MID--AUDIO_05_R1_2004_03_Track03_wav.wav,327.3270258
Frédéric Chopin,"24 Preludes, Op. 28",train,2004,MIDI-Unprocessed_XP_06_R1_2004_01_ORIG_MID--AUDIO_06_R1_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_06_R1_2004_01_ORIG_MID--AUDIO_06_R1_2004_01_Track01_wav.wav,2398.64036
Frédéric Chopin,"Andante Spianato and Grand Polonaise Brilliante, Op. 22",train,2008,MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--5.midi,2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--5.wav,809.8042116
Frédéric Chopin,"Andante Spianato and Grand Polonaise Brilliante, Op. 22",train,2008,MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--4.midi,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--4.wav,819.8749814
Frédéric Chopin,"Andante Spianato and Grande Polonaise Brillante, Op. 22",train,2009,MIDI-Unprocessed_13_R1_2009_01-03_ORIG_MID--AUDIO_13_R1_2009_13_R1_2009_03_WAV.midi,2009/MIDI-Unprocessed_13_R1_2009_01-03_ORIG_MID--AUDIO_13_R1_2009_13_R1_2009_03_WAV.wav,779.5745409
Frédéric Chopin,"Andante Spianato and Grande Polonaise Brillante, Op. 22",train,2009,MIDI-Unprocessed_21_R1_2009_01-03_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_03_WAV.midi,2009/MIDI-Unprocessed_21_R1_2009_01-03_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_03_WAV.wav,794.2513425
Frédéric Chopin,"Andante Spianato et Grande Polonaise Brillante, Op. 22",train,2011,MIDI-Unprocessed_04_R3_2011_MID--AUDIO_R3-D2_06_Track06_wav.midi,2011/MIDI-Unprocessed_04_R3_2011_MID--AUDIO_R3-D2_06_Track06_wav.wav,802.5900094
Frédéric Chopin,"Andante Spianato et Grande Polonaise Brillante, Op. 22",train,2011,MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_17_Track17_wav.midi,2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_17_Track17_wav.wav,761.1397303
Frédéric Chopin,"Andante spianato e grande polonaise, Op. 22",train,2017,MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--3.midi,2017/MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--3.wav,829.8474295
Frédéric Chopin,"Andante spianato e grande polonaise, Op. 22",train,2017,MIDI-Unprocessed_082_PIANO082_MID--AUDIO-split_07-09-17_Piano-e_2_-04_wav--2.midi,2017/MIDI-Unprocessed_082_PIANO082_MID--AUDIO-split_07-09-17_Piano-e_2_-04_wav--2.wav,824.4489516
Frédéric Chopin,"Andante spianato et grande polonaise brillante, Op. 22",train,2014,MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--7.midi,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--7.wav,780.1594763
Frédéric Chopin,"Andante spianato et grande polonaise brillante, Op. 22",train,2015,MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_11_R2_2015_wav--4.midi,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_11_R2_2015_wav--4.wav,826.4697917
Frédéric Chopin,"Andante spianato et grande polonaise brillante, Op. 22",train,2015,MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--4.midi,2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--4.wav,818.453125
Frédéric Chopin,"Andante spianato et grande polonaise brillante, Op. 22",train,2013,ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_14_R1_2013_wav--4.midi,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_14_R1_2013_wav--4.wav,769.0176605
Frédéric Chopin,Ballade 4 Op. 52,train,2006,MIDI-Unprocessed_04_R1_2006_01-04_ORIG_MID--AUDIO_04_R1_2006_01_Track01_wav.midi,2006/MIDI-Unprocessed_04_R1_2006_01-04_ORIG_MID--AUDIO_04_R1_2006_01_Track01_wav.wav,603.9390328
Frédéric Chopin,"Ballade No. 1 in G Minor, Op. 23",train,2004,MIDI-Unprocessed_SMF_12_01_2004_01-05_ORIG_MID--AUDIO_12_R1_2004_07_Track07_wav.midi,2004/MIDI-Unprocessed_SMF_12_01_2004_01-05_ORIG_MID--AUDIO_12_R1_2004_07_Track07_wav.wav,551.6490137
Frédéric Chopin,"Ballade No. 1 in G Minor, Op. 23",train,2004,MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_06_Track06_wav.midi,2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_06_Track06_wav.wav,544.937495
Frédéric Chopin,"Ballade No. 1 in G Minor, Op. 23",train,2004,MIDI-Unprocessed_SMF_17_R1_2004_03-06_ORIG_MID--AUDIO_20_R2_2004_12_Track12_wav--2.midi,2004/MIDI-Unprocessed_SMF_17_R1_2004_03-06_ORIG_MID--AUDIO_20_R2_2004_12_Track12_wav--2.wav,516.9707574
Frédéric Chopin,"Ballade No. 1 in G Minor, Op. 23",train,2015,MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_12_R2_2015_wav--5.midi,2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_12_R2_2015_wav--5.wav,511.25625
Frédéric Chopin,"Ballade No. 1 in G Minor, Op. 23",train,2013,ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--3.midi,2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--3.wav,590.019442
Frédéric Chopin,"Ballade No. 1 in G Minor, Op. 23",train,2013,ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_08_R3_2013_wav--3.midi,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_08_R3_2013_wav--3.wav,511.0117753
Frédéric Chopin,"Ballade No. 1 in G Minor, Op. 23",train,2011,MIDI-Unprocessed_04_R2_2011_MID--AUDIO_R2-D2_03_Track03_wav.midi,2011/MIDI-Unprocessed_04_R2_2011_MID--AUDIO_R2-D2_03_Track03_wav.wav,538.139152
Frédéric Chopin,"Ballade No. 1 in G Minor, Op. 23",train,2011,MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_05_Track05_wav.midi,2011/MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_05_Track05_wav.wav,527.4260217
Frédéric Chopin,"Ballade No. 1 in G Minor, Op. 23",train,2011,MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_10_Track10_wav.midi,2011/MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_10_Track10_wav.wav,502.6984823
Frédéric Chopin,"Ballade No. 1 in G Minor, Op. 23",train,2017,MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--4.midi,2017/MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--4.wav,558.7782449
Frédéric Chopin,Ballade No. 2 in F Major,train,2008,MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--2.midi,2008/MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--2.wav,340.6420205
Frédéric Chopin,"Ballade No. 2 in F Major, Op. 38",train,2009,MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_04_WAV.midi,2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_04_WAV.wav,426.9293273
Frédéric Chopin,"Ballade No. 2 in F Major, Op. 38",train,2008,MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--3.midi,2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--3.wav,411.4672702
Frédéric Chopin,"Ballade No. 2 in F Major, Op. 38",train,2017,MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--4.midi,2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--4.wav,459.9133447
Frédéric Chopin,"Ballade No. 3 in A-flat Major, Op. 47",train,2008,MIDI-Unprocessed_07_R2_2008_01-05_ORIG_MID--AUDIO_07_R2_2008_wav--4.midi,2008/MIDI-Unprocessed_07_R2_2008_01-05_ORIG_MID--AUDIO_07_R2_2008_wav--4.wav,418.3903402
Frédéric Chopin,"Ballade No. 3 in A-flat Major, Op. 47",train,2011,MIDI-Unprocessed_10_R2_2011_MID--AUDIO_R2-D3_11_Track11_wav.midi,2011/MIDI-Unprocessed_10_R2_2011_MID--AUDIO_R2-D3_11_Track11_wav.wav,424.2196613
Frédéric Chopin,"Ballade No. 4 in F Minor, Op. 52",train,2008,MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--4.midi,2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--4.wav,647.477985
Frédéric Chopin,"Ballade No. 4 in F Minor, Op. 52",train,2008,MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--2.midi,2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--2.wav,616.0317023
Frédéric Chopin,"Ballade No. 4 in F Minor, Op. 52",train,2014,MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--5.midi,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--5.wav,611.6206491
Frédéric Chopin,"Ballade No. 4 in F Minor, Op. 52",train,2013,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--4.midi,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--4.wav,657.4258917
Frédéric Chopin,"Ballade No. 4 in F Minor, Op. 52",train,2011,MIDI-Unprocessed_12_R1_2011_MID--AUDIO_R1-D4_14_Track14_wav.midi,2011/MIDI-Unprocessed_12_R1_2011_MID--AUDIO_R1-D4_14_Track14_wav.wav,653.6585344
Frédéric Chopin,"Ballade No. 4 in F Minor, Op. 52",train,2017,MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--4.midi,2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--4.wav,641.4904464
Frédéric Chopin,"Ballade No. 4 in F minor, Op. 52",train,2008,MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--5.midi,2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--5.wav,628.5089869
Frédéric Chopin,Barcarolle in F#,train,2006,MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_06_Track06_wav.midi,2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_06_Track06_wav.wav,486.9252609
Frédéric Chopin,"Barcarolle in F-sharp Major, Op. 60",train,2013,ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_18_R3_2013_wav--1.midi,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_18_R3_2013_wav--1.wav,499.187535
Frédéric Chopin,"Barcarolle, Op. 60",train,2009,MIDI-Unprocessed_10_R1_2009_03-05_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_03_WAV.midi,2009/MIDI-Unprocessed_10_R1_2009_03-05_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_03_WAV.wav,553.5744998
Frédéric Chopin,"Barcarolle, Op. 60",train,2008,MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--1.midi,2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--1.wav,476.1119705
Frédéric Chopin,"Barcarolle, Op. 60",train,2013,ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--3.midi,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--3.wav,536.1252652
Frédéric Chopin,"Barcarolle, Op. 60",train,2017,MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--5.midi,2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--5.wav,519.5936078
Frédéric Chopin,Berceuse Op. 57,validation,2008,MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--4.midi,2008/MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--4.wav,261.3432216
Frédéric Chopin,Berceuse Op. 57 in D-flat Major,validation,2017,MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--5.midi,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--5.wav,265.0937865
Frédéric Chopin,"Berceuse in D-Flat Major, Op. 57",validation,2014,MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--4.midi,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--4.wav,256.0147013
Frédéric Chopin,"Berceuse, Op. 57",validation,2015,MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--4.midi,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--4.wav,273.4864583
Frédéric Chopin,"Berceuse, Op. 57",validation,2011,MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_05_Track05_wav.midi,2011/MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_05_Track05_wav.wav,293.0552625
Frédéric Chopin,"Complete Etudes, Opus 25",train,2004,MIDI-Unprocessed_SMF_17_R1_2004_04_ORIG_MID--AUDIO_17_R1_2004_09_Track09_wav.midi,2004/MIDI-Unprocessed_SMF_17_R1_2004_04_ORIG_MID--AUDIO_17_R1_2004_09_Track09_wav.wav,1203.888543
Frédéric Chopin,"Complete Etudes, Opus 25",train,2004,MIDI-Unprocessed_SMF_17_R1_2004_04_ORIG_MID--AUDIO_17_R1_2004_11_Track11_wav.midi,2004/MIDI-Unprocessed_SMF_17_R1_2004_04_ORIG_MID--AUDIO_17_R1_2004_11_Track11_wav.wav,604.441593
