canonical_composer,canonical_title,split,year,midi_filename,audio_filename,duration
Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",train,2017,MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--1.midi,2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--1.wav,150.834731
Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854  ",train,2015,MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--1.wav,159.4875
Johann Sebastian Bach,"Prelude and Fugue in E Minor WTC I, BWV 855",test,2015,MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--2.wav,201.8666667
Johann Sebastian Bach,"Prelude and Fugue in E-flat Major, WTC I",train,2008,MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--1.wav,342.3033436
Johann Sebastian Bach,"Prelude and Fugue in E-flat Major, WTC II, BWV 876",train,2011,MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_02_Track02_wav.midi,2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_02_Track02_wav.wav,226.3419211
Johann Sebastian Bach,"Prelude and Fugue in E-flat Major, WTC II, BWV 876",train,2017,MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--1.midi,2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--1.wav,246.2904598
Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor WTC I, BWV 853",train,2017,MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--1.midi,2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--1.wav,511.4237761
Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",train,2015,MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_14_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_14_R1_2015_wav--1.wav,545.8229167
Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",train,2017,MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--1.midi,2017/MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--1.wav,513.9066699
Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",train,2017,MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--1.midi,2017/MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--1.wav,524.592515
Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",train,2017,MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--3.midi,2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--3.wav,483.4890839
Johann Sebastian Bach,"Prelude and Fugue in F Major, WTC I, BWV 856",train,2015,MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--1.wav,127.6395833
Johann Sebastian Bach,"Prelude and Fugue in F Major, WTC II",train,2008,MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--1.wav,269.7606811
Johann Sebastian Bach,"Prelude and Fugue in F Major, WTC II, BWV 880",train,2017,MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--1.midi,2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--1.wav,302.4130481
Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I",train,2008,MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--1.wav,336.6943748
Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",train,2015,MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--2.wav,312.7135417
Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",train,2015,MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_18_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_18_R1_2015_wav--1.wav,355.0260417
Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",train,2011,MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_08_Track08_wav.midi,2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_08_Track08_wav.wav,113.8620656
Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",train,2011,MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_09_Track09_wav.midi,2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_09_Track09_wav.wav,192.8870934
Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",train,2017,MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--1.midi,2017/MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--1.wav,331.603076
Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",train,2017,MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--1.midi,2017/MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--1.wav,348.2589773
Johann Sebastian Bach,"Prelude and Fugue in F-sharp Major, WTC I, BWV 858",test,2011,MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_02_Track02_wav.midi,2011/MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_02_Track02_wav.wav,219.0329006
Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II",validation,2008,MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--1.wav,437.0842317
Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II , BWV 883",validation,2015,MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--1.wav,348.5802083
Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II, BWV 883",validation,2013,ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--2.midi,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--2.wav,401.0799942
Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II, BWV 883",validation,2017,MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--1.midi,2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--1.wav,385.8271693
Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II, BWV 883",validation,2017,MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--1.midi,2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--1.wav,449.3589092
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",train,2008,MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--1.wav,218.7217364
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",train,2008,MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--2.wav,220.1132948
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",train,2008,MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--1.wav,214.0342411
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",train,2008,MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--1.wav,215.8424658
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I, BWV 860",train,2015,MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--1.wav,199.409375
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I, BWV 860",train,2013,ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--1.midi,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--1.wav,220.6862109
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I, BWV 860",train,2017,MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--1.midi,2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--1.wav,223.3055297
Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC II, BWV 884",train,2017,MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--1.midi,2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--1.wav,137.2867205
Johann Sebastian Bach,"Prelude and Fugue in G Minor, WTC II",train,2008,MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--1.midi,2008/MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--1.wav,349.7151952
Johann Sebastian Bach,"Prelude and Fugue in G Minor, WTC II,  BWV 885",train,2011,MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_02_Track02_wav.midi,2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_02_Track02_wav.wav,303.6535425
Johann Sebastian Bach,"Prelude and Fugue in G Minor, WTC II, BWV 885",train,2015,MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--1.wav,330.1614583
Johann Sebastian Bach,"Prelude and Fugue in G Minor, WTC II, BWV 885",train,2011,MIDI-Unprocessed_22_R1_2011_MID--AUDIO_R1-D8_12_Track12_wav.midi,2011/MIDI-Unprocessed_22_R1_2011_MID--AUDIO_R1-D8_12_Track12_wav.wav,45.16955953
Johann Sebastian Bach,"Prelude and Fugue in G-sharp Minor, WTC I, BWV 863",test,2015,MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--1.wav,275.396875
Johann Sebastian Bach,"Prelude and Fugue in G-sharp Minor, WTC I, BWV 863",test,2013,ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--1.midi,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--1.wav,269.3226473
Johann Sebastian Bach,"Prelude and Fugue in G-sharp Minor, WTC I, BWV 863",test,2017,MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--1.midi,2017/MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--1.wav,268.4046677
Johann Sebastian Bach,"Prelude and Fugue in G-sharp Minor, WTC II, BWV 887",train,2015,MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--1.wav,472.3020833
Johann Sebastian Bach,Prelude from English Suite No. 3 in G Major,train,2013,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--1.midi,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--1.wav,182.5812811
Johann Sebastian Bach,"Prelude from English Suite No. 6 in D Minor, BWV 811",train,2013,ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--1.midi,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--1.wav,444.0767461
Johann Sebastian Bach,"Prelude from the English Suite No. 1 in A Major, BWV 806",train,2011,MIDI-Unprocessed_02_R1_2011_MID--AUDIO_R1-D1_08_Track08_wav.midi,2011/MIDI-Unprocessed_02_R1_2011_MID--AUDIO_R1-D1_08_Track08_wav.wav,246.5395505
Johann Sebastian Bach,"Prelude from the English Suite No. 2 in A Minor, BWV 807",train,2011,MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_02_Track02_wav.midi,2011/MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_02_Track02_wav.wav,156.9309328
Johann Sebastian Bach,Prelude from the English Suite No. 6,train,2013,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--1.midi,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--1.wav,468.7001189
Johann Sebastian Bach,"Prelude from the English Suite No. 6 in D Minor, BWV 811",train,2011,MIDI-Unprocessed_10_R1_2011_MID--AUDIO_R1-D4_02_Track02_wav.midi,2011/MIDI-Unprocessed_10_R1_2011_MID--AUDIO_R1-D4_02_Track02_wav.wav,460.5671142
Johann Sebastian Bach,"Toccata from Partita No. 6 in E Minor, Missing Opening!!!!",train,2014,MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_06_R1_2014_wav--1.midi,2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_06_R1_2014_wav--1.wav,342.4889738
Johann Sebastian Bach,"Toccata in C Minor, BWV 911",train,2018,MIDI-Unprocessed_Recital8_MID--AUDIO_08_R1_2018_wav--3.midi,2018/MIDI-Unprocessed_Recital8_MID--AUDIO_08_R1_2018_wav--3.wav,621.090458
Johann Sebastian Bach,"Toccata in C Minor, BWV 911",train,2014,MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_19_R1_2014_wav--1.midi,2014/MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_19_R1_2014_wav--1.wav,601.3589072
Johann Sebastian Bach,"Toccata in E Minor, BWV 914",train,2008,MIDI-Unprocessed_12_R2_2008_01-04_ORIG_MID--AUDIO_12_R2_2008_wav--1.midi,2008/MIDI-Unprocessed_12_R2_2008_01-04_ORIG_MID--AUDIO_12_R2_2008_wav--1.wav,419.6176359
Johann Sebastian Bach,"Toccata in E Minor, BWV 914",train,2015,MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_01_R1_2015_wav--1.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_01_R1_2015_wav--1.wav,365.1104167
Johann Sebastian Bach / Egon Petri,"""Sheep May Safely Graze""",train,2013,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--4.midi,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--4.wav,262.7534766
Johann Sebastian Bach / Egon Petri,"Sheep May Safely Graze, from Bach's Birthday Cantata",train,2004,MIDI-Unprocessed_XP_14_R1_2004_01-03_ORIG_MID--AUDIO_14_R1_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_14_R1_2004_01-03_ORIG_MID--AUDIO_14_R1_2004_01_Track01_wav.wav,273.6882952
Johann Sebastian Bach / Ferruccio Busoni,"""Wachet  auf, ruft uns die Stimme' BWV 645",train,2004,MIDI-Unprocessed_XP_10_R1_2004_01-02_ORIG_MID--AUDIO_10_R1_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_10_R1_2004_01-02_ORIG_MID--AUDIO_10_R1_2004_01_Track01_wav.wav,202.3637193
Johann Sebastian Bach / Ferruccio Busoni,Chaconne BWV1004,train,2006,MIDI-Unprocessed_07_R1_2006_01-04_ORIG_MID--AUDIO_07_R1_2006_01_Track01_wav.midi,2006/MIDI-Unprocessed_07_R1_2006_01-04_ORIG_MID--AUDIO_07_R1_2006_01_Track01_wav.wav,839.4716498
Johann Sebastian Bach / Ferruccio Busoni,Chaconne in D Minor,train,2014,MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_07_R1_2014_wav--7.midi,2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_07_R1_2014_wav--7.wav,801.3961003
Johann Sebastian Bach / Ferruccio Busoni,"Chaconne in D Minor, BWV 1004",train,2004,MIDI-Unprocessed_SMF_13_01_2004_01-05_ORIG_MID--AUDIO_13_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_SMF_13_01_2004_01-05_ORIG_MID--AUDIO_13_R1_2004_02_Track02_wav.wav,832.2924165
Johann Sebastian Bach / Ferruccio Busoni,Toccata in DMin.,train,2006,MIDI-Unprocessed_21_R1_2006_01-04_ORIG_MID--AUDIO_21_R1_2006_01_Track01_wav.midi,2006/MIDI-Unprocessed_21_R1_2006_01-04_ORIG_MID--AUDIO_21_R1_2006_01_Track01_wav.wav,530.8955695
Johann Sebastian Bach / Franz Liszt,"Prelude and Fugue in A Minor, S.462/1",train,2011,MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_02_Track02_wav.midi,2011/MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_02_Track02_wav.wav,183.7097522
Johann Sebastian Bach / Franz Liszt,"Prelude and Fugue in A Minor, S.462/1",train,2011,MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_03_Track03_wav.midi,2011/MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_03_Track03_wav.wav,362.1858023
Johann Sebastian Bach / Franz Liszt,Var. on BACH,train,2006,MIDI-Unprocessed_20_R1_2006_01-04_ORIG_MID--AUDIO_20_R1_2006_01_Track01_wav.midi,2006/MIDI-Unprocessed_20_R1_2006_01-04_ORIG_MID--AUDIO_20_R1_2006_01_Track01_wav.wav,871.5522802
Johann Sebastian Bach / Myra Hess,"Jesu, Joy of Man’s Desiring, BWV 147",train,2014,MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--2.midi,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--2.wav,204.7981392
